"Symbol","Date","Security Name","Quantity"
"RNRL","01-Dec-2009","REL. NAT. RESOURCES LTD.","1068"
"ROLTA","01-Dec-2009","ROLTA INDIA LTD","11"
"RPOWER","01-Dec-2009","RELIANCE POWER LTD.","210"
"SAIL","01-Dec-2009","STEEL AUTHORITY OF INDIA","825"
"SATYAMCOMP","01-Dec-2009","SATYAM COMPUTER SERVICES","802"
"SBIN","01-Dec-2009","STATE BANK OF INDIA","437"
"SESAGOA","01-Dec-2009","SESA GOA LTD","130"
"SOBHA","01-Dec-2009","SOBHA DEVELOPERS LTD","10"
"SRF","01-Dec-2009","SRF LTD","10"
"STER","01-Dec-2009","STERLITE INDS (IND) LTD","50"
"SUNPHARMA","01-Dec-2009","SUN PHARMACEUTICALS IND.","693"
"SUNTV","01-Dec-2009","SUN TV NETWORK LIMITED","20"
"SUZLON","01-Dec-2009","SUZLON ENERGY LIMITED","23580"
"SYNDIBANK","01-Dec-2009","SYNDICATE BANK","200"
"TATAMOTORS","01-Dec-2009","TATA MOTORS LIMITED","2681"
"TATASTEEL","01-Dec-2009","TATA STEEL LIMITED","1408"
"TCS","01-Dec-2009","TATA CONSULTANCY SERV LT","5"
"TECHM","01-Dec-2009","TECH MAHINDRA LIMITED","17"
"TVSMOTOR","01-Dec-2009","TVS MOTOR COMPANY  LTD","50"
"UNIONBANK","01-Dec-2009","UNION BANK OF INDIA","50"
"UNITECH","01-Dec-2009","UNITECH LTD","123260"
"VIJAYABANK","01-Dec-2009","VIJAYA BANK","1858"
"WELGUJ","01-Dec-2009","WELSPUN GUJ ST. RO. LTD.","11"
"YESBANK","01-Dec-2009","YES BANK LIMITED","934"
"ABAN","01-Dec-2009","ABAN OFFSHORE LTD.","562"
"ALBK","01-Dec-2009","ALLAHABAD BANK","71"
"ARVIND","01-Dec-2009","ARVIND LIMITED","700"
"ASHOKLEY","01-Dec-2009","ASHOK LEYLAND LTD","86"
"AXISBANK","01-Dec-2009","AXIS BANK LIMITED","265"
"BAJAJHIND","01-Dec-2009","BAJAJ HINDUSTAN LTD","100"
"BALRAMCHIN","01-Dec-2009","BALRAMPUR CHINI MILLS LTD","195"
"BANKBARODA","01-Dec-2009","BANK OF BARODA","1161"
"BHARATFORG","01-Dec-2009","BHARAT FORGE LTD","1"
"BHARTIARTL","01-Dec-2009","BHARTI AIRTEL LIMITED","237"
"BIOCON","01-Dec-2009","BIOCON LIMITED.","600"
"BPCL","01-Dec-2009","BHARAT PETROLEUM CORP  LT","167"
"BRIGADE","01-Dec-2009","BRIGADE ENTER. LTD","25"
"MCDOWELL-N","02-Dec-2009","UNITED SPIRITS LIMITED","240"
"NAGARCONST","02-Dec-2009","NAGARJUNA CONSTRN. CO. LT","565"
"NAGARFERT","02-Dec-2009","NAGARJUNA FERT &amp; CHEM LTD","11"
"NETWORK18","02-Dec-2009","NETWORK 18 FINCAP LTD.","50"
"NEYVELILIG","02-Dec-2009","NEYVELI LIGNITE CORPORATI","75"
"NIITTECH","02-Dec-2009","NIIT TECHNOLOGIES LTD","396"
"ONGC","02-Dec-2009","OIL AND NATURAL GAS CORP.","7"
"OPTOCIRCUI","02-Dec-2009","OPTO CIRCUITS (I) LTD.","15"
"PATNI","02-Dec-2009","PATNI COMPUTER SYST LTD","105"
"PFC","02-Dec-2009","POWER FIN CORP LTD.","200"
"PIRHEALTH","02-Dec-2009","PIRAMAL HEALTHCARE LTD","25"
"POWERGRID","02-Dec-2009","POWER GRID CORP. LTD.","50"
"PRAJIND","02-Dec-2009","PRAJ INDUSTRIES LTD","50"
"PUNJLLOYD","02-Dec-2009","PUNJ LLOYD LIMITED","405"
"RANBAXY","02-Dec-2009","RANBAXY LABS LTD","400"
"RCOM","02-Dec-2009","RELIANCE COMMUNICATIONS L","10"
"RELIANCE","02-Dec-2009","RELIANCE INDUSTRIES LTD","69"
"RENUKA","02-Dec-2009","SHREE RENUKA SUGARS LTD","100"
"RNRL","02-Dec-2009","REL. NAT. RESOURCES LTD.","200"
"ACC","02-Dec-2009","ACC LIMITED","10"
"AIAENG","02-Dec-2009","AIA ENGINEERING LIMITED","200"
"ANDHRABANK","02-Dec-2009","ANDHRA BANK","50"
"APTECHT","02-Dec-2009","APTECH LIMITED","699"
"ASHOKLEY","02-Dec-2009","ASHOK LEYLAND LTD","698"
"AXISBANK","02-Dec-2009","AXIS BANK LIMITED","42"
"BANKBARODA","02-Dec-2009","BANK OF BARODA","100"
"BANKINDIA","02-Dec-2009","BANK OF INDIA","5"
"BEML","02-Dec-2009","BEML LIMITED","10"
"BHARATFORG","02-Dec-2009","BHARAT FORGE LTD","20"
"RPOWER","02-Dec-2009","RELIANCE POWER LTD.","73"
"SAIL","02-Dec-2009","STEEL AUTHORITY OF INDIA","1334"
"SATYAMCOMP","02-Dec-2009","SATYAM COMPUTER SERVICES","148"
"SBIN","02-Dec-2009","STATE BANK OF INDIA","10"
"SESAGOA","02-Dec-2009","SESA GOA LTD","100"
"STAR","02-Dec-2009","STRIDES ARCOLAB LIMITED","10"
"STER","02-Dec-2009","STERLITE INDS (IND) LTD","25"
"SUZLON","02-Dec-2009","SUZLON ENERGY LIMITED","1702"
"SYNDIBANK","02-Dec-2009","SYNDICATE BANK","1223"
"TATAMOTORS","02-Dec-2009","TATA MOTORS LIMITED","2365"
"TATASTEEL","02-Dec-2009","TATA STEEL LIMITED","193"
"TATATEA","02-Dec-2009","TATA TEA LTD","10"
"TCS","02-Dec-2009","TATA CONSULTANCY SERV LT","100"
"TECHM","02-Dec-2009","TECH MAHINDRA LIMITED","11"
"UNITECH","02-Dec-2009","UNITECH LTD","42001"
"VIJAYABANK","02-Dec-2009","VIJAYA BANK","1261"
"VOLTAS","02-Dec-2009","VOLTAS LTD","878"
"WELGUJ","02-Dec-2009","WELSPUN GUJ ST. RO. LTD.","10"
"WIPRO","02-Dec-2009","WIPRO LTD","1"
"BHARTIARTL","02-Dec-2009","BHARTI AIRTEL LIMITED","39"
"BRFL","02-Dec-2009","BOMBAY RAYON FASHIONS LTD","12"
"CANBK","02-Dec-2009","CANARA BANK","87"
"CENTRALBK","02-Dec-2009","CENTRAL BANK OF INDIA","5"
"CHAMBLFERT","02-Dec-2009","CHAMBAL FERTILIZERS LTD","50"
"CIPLA","02-Dec-2009","CIPLA LTD","70"
"DABUR","02-Dec-2009","DABUR INDIA LTD","100"
"DENABANK","02-Dec-2009","DENA BANK","4740"
"DIVISLAB","02-Dec-2009","DIVI'S LABORATORIES LTD","10"
"DLF","02-Dec-2009","DLF LIMITED","1018"
"DRREDDY","02-Dec-2009","DR. REDDY'S LABORATORIES","10"
"ESCORTS","02-Dec-2009","ESCORTS INDIA LTD","582"
"ESSAROIL","02-Dec-2009","ESSAR OIL LTD","170"
"GMRINFRA","02-Dec-2009","GMR INFRASTRUCTURE LTD.","400"
"HAVELLS","02-Dec-2009","HAVELLS INDIA LIMITED","86"
"HCC","02-Dec-2009","HINDUSTAN CONSTRUCTION CO","300"
"HCLTECH","02-Dec-2009","HCL TECHNOLOGIES LTD","68"
"HDFC","02-Dec-2009","HDFC LTD","3"
"HDFCBANK","02-Dec-2009","HDFC BANK LTD","12"
"HDIL","02-Dec-2009","HOUSING DEV &amp; INFRA LTD","294"
"HINDALCO","02-Dec-2009","HINDALCO  INDUSTRIES  LTD","51"
"HINDPETRO","02-Dec-2009","HINDUSTAN PETROLEUM CORP","100"
"HINDZINC","02-Dec-2009","HINDUSTAN ZINC LIMITED","90"
"HOTELEELA","02-Dec-2009","HOTEL LEELA VENTURES LTD","500"
"ICICIBANK","02-Dec-2009","ICICI BANK LTD.","100"
"IDBI","02-Dec-2009","IDBI Bank Limited","3037"
"IDEA","02-Dec-2009","IDEA CELLULAR LIMITED","3249"
"IDFC","02-Dec-2009","INFRA. DEV. FIN. CO. LTD","630"
"IFCI","02-Dec-2009","IFCI LTD","6125"
"INDIACEM","02-Dec-2009","THE INDIA CEMENTS LIMITED","100"
"INDUSINDBK","02-Dec-2009","INDUSIND BANK LIMITED","1100"
"INFOSYSTCH","02-Dec-2009","INFOSYS TECHNOLOGIES LTD","4"
"ISPATIND","02-Dec-2009","ISPAT INDUSTRIES LIMITED","5150"
"IVRCLINFRA","02-Dec-2009","IVRCL INFRAST &amp; PROJ LTD.","101"
"JETAIRWAYS","02-Dec-2009","JET AIRWAYS (INDIA) LTD.","1902"
"JINDALSAW","02-Dec-2009","JINDAL SAW LIMITED","415"
"JINDALSTEL","02-Dec-2009","JINDAL STEEL &amp; POWER LTD","15"
"JPASSOCIAT","02-Dec-2009","JAIPRAKASH ASSOCIATES LTD","471"
"JSL","02-Dec-2009","JSL Limited","73"
"JSWSTEEL","02-Dec-2009","JSW STEEL LIMITED","23"
"KFA","02-Dec-2009","Kingfisher Airlines Limited","283"
"KOTAKBANK","02-Dec-2009","KOTAK MAHINDRA BANK LTD","22"
"LICHSGFIN","02-Dec-2009","LIC HOUSING FINANCE LTD","1"
"LITL","02-Dec-2009","LANCO INFRATECH LTD.","1"
"LT","02-Dec-2009","LARSEN &amp; TOUBRO LTD.","25"
"BANKBARODA","03-Dec-2009","BANK OF BARODA","51"
"BHARTIARTL","03-Dec-2009","BHARTI AIRTEL LIMITED","17"
"BIOCON","03-Dec-2009","BIOCON LIMITED.","60"
"BPCL","03-Dec-2009","BHARAT PETROLEUM CORP  LT","1809"
"CANBK","03-Dec-2009","CANARA BANK","1"
"CHAMBLFERT","03-Dec-2009","CHAMBAL FERTILIZERS LTD","150"
"CIPLA","03-Dec-2009","CIPLA LTD","1276"
"DABUR","03-Dec-2009","DABUR INDIA LTD","25"
"DCHL","03-Dec-2009","DECCAN CHRONICLE HOLD LTD","25"
"DENABANK","03-Dec-2009","DENA BANK","399"
"DLF","03-Dec-2009","DLF LIMITED","1519"
"DRREDDY","03-Dec-2009","DR. REDDY'S LABORATORIES","5"
"EDUCOMP","03-Dec-2009","EDUCOMP SOLUTIONS LTD","5"
"GMRINFRA","03-Dec-2009","GMR INFRASTRUCTURE LTD.","20"
"GRASIM","03-Dec-2009","GRASIM INDUSTRIES LTD","2"
"GTL","03-Dec-2009","GTL LTD","9"
"GTOFFSHORE","03-Dec-2009","GREAT OFFSHORE LTD","200"
"HAVELLS","03-Dec-2009","HAVELLS INDIA LIMITED","70"
"HCC","03-Dec-2009","HINDUSTAN CONSTRUCTION CO","75"
"HDFCBANK","03-Dec-2009","HDFC BANK LTD","2"
"HDIL","03-Dec-2009","HOUSING DEV &amp; INFRA LTD","822"
"HINDALCO","03-Dec-2009","HINDALCO  INDUSTRIES  LTD","600"
"HINDZINC","03-Dec-2009","HINDUSTAN ZINC LIMITED","131"
"HOTELEELA","03-Dec-2009","HOTEL LEELA VENTURES LTD","35"
"IBREALEST","03-Dec-2009","INDIABULLS REAL EST. LTD","50"
"ICICIBANK","03-Dec-2009","ICICI BANK LTD.","100"
"IDBI","03-Dec-2009","IDBI Bank Limited","231"
"IDEA","03-Dec-2009","IDEA CELLULAR LIMITED","1104"
"IDFC","03-Dec-2009","INFRA. DEV. FIN. CO. LTD","100"
"IFCI","03-Dec-2009","IFCI LTD","450"
"INDIACEM","03-Dec-2009","THE INDIA CEMENTS LIMITED","150"
"INDIAINFO","03-Dec-2009","INDIA INFOLINE LIMITED","1010"
"INDUSINDBK","03-Dec-2009","INDUSIND BANK LIMITED","1000"
"INFOSYSTCH","03-Dec-2009","INFOSYS TECHNOLOGIES LTD","1"
"IOB","03-Dec-2009","INDIAN OVERSEAS BANK","73"
"ISPATIND","03-Dec-2009","ISPAT INDUSTRIES LIMITED","641"
"JETAIRWAYS","03-Dec-2009","JET AIRWAYS (INDIA) LTD.","1716"
"JINDALSAW","03-Dec-2009","JINDAL SAW LIMITED","35"
"JINDALSTEL","03-Dec-2009","JINDAL STEEL &amp; POWER LTD","100"
"JPASSOCIAT","03-Dec-2009","JAIPRAKASH ASSOCIATES LTD","45"
"JPHYDRO","03-Dec-2009","JAIPRAKASH HYDROPOW LTD.","671"
"JSWSTEEL","03-Dec-2009","JSW STEEL LIMITED","6"
"KESORAMIND","03-Dec-2009","KESORAM INDUSTRIES LTD","100"
"KFA","03-Dec-2009","Kingfisher Airlines Limited","1805"
"KOTAKBANK","03-Dec-2009","KOTAK MAHINDRA BANK LTD","72"
"KTKBANK","03-Dec-2009","KARNATAKA BANK LIMITED","625"
"LT","03-Dec-2009","LARSEN &amp; TOUBRO LTD.","84"
"MARUTI","03-Dec-2009","MARUTI SUZUKI INDIA LTD.","10"
"MCDOWELL-N","03-Dec-2009","UNITED SPIRITS LIMITED","768"
"MOSERBAER","03-Dec-2009","MOSER-BAER (I) LTD","100"
"MPHASIS","03-Dec-2009","MPHASIS LIMITED","5"
"NAGARCONST","03-Dec-2009","NAGARJUNA CONSTRN. CO. LT","85"
"NAGARFERT","03-Dec-2009","NAGARJUNA FERT &amp; CHEM LTD","74"
"NDTV","03-Dec-2009","NDTV LTD","72"
"OFSS","03-Dec-2009","Oracle Financial Services Software Limited","52"
"ORCHIDCHEM","03-Dec-2009","ORCHID CHEMICALS LTD","110"
"PATNI","03-Dec-2009","PATNI COMPUTER SYST LTD","69"
"PFC","03-Dec-2009","POWER FIN CORP LTD.","120"
"POLARIS","03-Dec-2009","POLARIS SOFTWARE LAB LTD","250"
"RAJESHEXPO","03-Dec-2009","RAJESH EXPORTS LTD","50"
"RANBAXY","03-Dec-2009","RANBAXY LABS LTD","573"
"RCOM","03-Dec-2009","RELIANCE COMMUNICATIONS L","772"
"RECLTD","03-Dec-2009","RURAL ELEC CORP. LTD.","100"
"RELCAPITAL","03-Dec-2009","RELIANCE CAPITAL LTD","95"
"RELIANCE","03-Dec-2009","RELIANCE INDUSTRIES LTD","55"
"RELINFRA","03-Dec-2009","Reliance Infrastructure Limited","4"
"RELMEDIA","03-Dec-2009","Reliance MediaWorks Limited","110"
"RENUKA","03-Dec-2009","SHREE RENUKA SUGARS LTD","500"
"RNRL","03-Dec-2009","REL. NAT. RESOURCES LTD.","200"
"RPOWER","03-Dec-2009","RELIANCE POWER LTD.","167"
"SAIL","03-Dec-2009","STEEL AUTHORITY OF INDIA","206"
"SATYAMCOMP","03-Dec-2009","SATYAM COMPUTER SERVICES","769"
"SBIN","03-Dec-2009","STATE BANK OF INDIA","150"
"SESAGOA","03-Dec-2009","SESA GOA LTD","2043"
"SIEMENS","03-Dec-2009","SIEMENS LTD","200"
"SOBHA","03-Dec-2009","SOBHA DEVELOPERS LTD","30"
"STER","03-Dec-2009","STERLITE INDS (IND) LTD","388"
"SUNPHARMA","03-Dec-2009","SUN PHARMACEUTICALS IND.","106"
"SUZLON","03-Dec-2009","SUZLON ENERGY LIMITED","4784"
"SYNDIBANK","03-Dec-2009","SYNDICATE BANK","100"
"TATAMOTORS","03-Dec-2009","TATA MOTORS LIMITED","453"
"TATAPOWER","03-Dec-2009","TATA POWER CO LTD","5"
"TATASTEEL","03-Dec-2009","TATA STEEL LIMITED","895"
"TECHM","03-Dec-2009","TECH MAHINDRA LIMITED","46"
"TV-18","03-Dec-2009","TV18 INDIA LIMITED","50"
"UCOBANK","03-Dec-2009","UCO BANK","200"
"UNITECH","03-Dec-2009","UNITECH LTD","15894"
"VIJAYABANK","03-Dec-2009","VIJAYA BANK","250"
"VOLTAS","03-Dec-2009","VOLTAS LTD","48"
"WOCKPHARMA","03-Dec-2009","WOCKHARDT LIMITED","100"
"YESBANK","03-Dec-2009","YES BANK LIMITED","486"
"3IINFOTECH","03-Dec-2009","3I INFOTECH LTD.","100"
"ABAN","03-Dec-2009","ABAN OFFSHORE LTD.","27"
"ABIRLANUVO","03-Dec-2009","ADITYA BIRLA NUVO LIMITED","10"
"ACC","03-Dec-2009","ACC LIMITED","136"
"ALBK","03-Dec-2009","ALLAHABAD BANK","81"
"ALOKTEXT","03-Dec-2009","ALOK INDUSTRIES LTD","2"
"ANDHRABANK","03-Dec-2009","ANDHRA BANK","90"
"APIL","03-Dec-2009","ALSTOM PROJECTS INDIA LTD","5"
"ASHOKLEY","03-Dec-2009","ASHOK LEYLAND LTD","155"
"AXISBANK","03-Dec-2009","AXIS BANK LIMITED","26"
"NAGARFERT","04-Dec-2009","NAGARJUNA FERT &amp; CHEM LTD","25"
"NDTV","04-Dec-2009","NDTV LTD","110"
"NEYVELILIG","04-Dec-2009","NEYVELI LIGNITE CORPORATI","50"
"NIITTECH","04-Dec-2009","NIIT TECHNOLOGIES LTD","75"
"ORCHIDCHEM","04-Dec-2009","ORCHID CHEMICALS LTD","100"
"PATNI","04-Dec-2009","PATNI COMPUTER SYST LTD","3"
"PETRONET","04-Dec-2009","PETRONET LNG LIMITED","300"
"PFC","04-Dec-2009","POWER FIN CORP LTD.","25"
"POWERGRID","04-Dec-2009","POWER GRID CORP. LTD.","250"
"PRAJIND","04-Dec-2009","PRAJ INDUSTRIES LTD","5"
"PUNJLLOYD","04-Dec-2009","PUNJ LLOYD LIMITED","100"
"RANBAXY","04-Dec-2009","RANBAXY LABS LTD","27"
"RCOM","04-Dec-2009","RELIANCE COMMUNICATIONS L","400"
"RELCAPITAL","04-Dec-2009","RELIANCE CAPITAL LTD","194"
"RELIANCE","04-Dec-2009","RELIANCE INDUSTRIES LTD","45"
"RELMEDIA","04-Dec-2009","Reliance MediaWorks Limited","25"
"RNRL","04-Dec-2009","REL. NAT. RESOURCES LTD.","615"
"ABAN","04-Dec-2009","ABAN OFFSHORE LTD.","160"
"ABB","04-Dec-2009","ABB LTD.","25"
"ACC","04-Dec-2009","ACC LIMITED","5"
"AMBUJACEM","04-Dec-2009","AMBUJA CEMENTS LTD","265"
"AXISBANK","04-Dec-2009","AXIS BANK LIMITED","31"
"BANKBARODA","04-Dec-2009","BANK OF BARODA","245"
"BEL","04-Dec-2009","BHARAT ELECTRONICS LTD","6"
"BEML","04-Dec-2009","BEML LIMITED","22"
"RPOWER","04-Dec-2009","RELIANCE POWER LTD.","400"
"SAIL","04-Dec-2009","STEEL AUTHORITY OF INDIA","600"
"SATYAMCOMP","04-Dec-2009","SATYAM COMPUTER SERVICES","689"
"SBIN","04-Dec-2009","STATE BANK OF INDIA","20"
"SESAGOA","04-Dec-2009","SESA GOA LTD","579"
"SRF","04-Dec-2009","SRF LTD","41"
"SUZLON","04-Dec-2009","SUZLON ENERGY LIMITED","2528"
"SYNDIBANK","04-Dec-2009","SYNDICATE BANK","40"
"TATAMOTORS","04-Dec-2009","TATA MOTORS LIMITED","371"
"TATASTEEL","04-Dec-2009","TATA STEEL LIMITED","51"
"TATATEA","04-Dec-2009","TATA TEA LTD","19"
"TCS","04-Dec-2009","TATA CONSULTANCY SERV LT","176"
"TULIP","04-Dec-2009","Tulip Telecom Limited ","4"
"UNIONBANK","04-Dec-2009","UNION BANK OF INDIA","3"
"UNITECH","04-Dec-2009","UNITECH LTD","4765"
"VIJAYABANK","04-Dec-2009","VIJAYA BANK","200"
"WIPRO","04-Dec-2009","WIPRO LTD","25"
"BHARTIARTL","04-Dec-2009","BHARTI AIRTEL LIMITED","205"
"BHEL","04-Dec-2009","BHEL","25"
"BHUSANSTL","04-Dec-2009","BHUSHAN STEEL LIMITED","100"
"BIOCON","04-Dec-2009","BIOCON LIMITED.","125"
"BPCL","04-Dec-2009","BHARAT PETROLEUM CORP  LT","4"
"CANBK","04-Dec-2009","CANARA BANK","150"
"CHAMBLFERT","04-Dec-2009","CHAMBAL FERTILIZERS LTD","350"
"CHENNPETRO","04-Dec-2009","CHENNAI PETROLEUM CORP LT","17"
"CIPLA","04-Dec-2009","CIPLA LTD","30"
"CROMPGREAV","04-Dec-2009","CROMPTON GREAVES LTD","1"
"DENABANK","04-Dec-2009","DENA BANK","450"
"DIVISLAB","04-Dec-2009","DIVI'S LABORATORIES LTD","10"
"DLF","04-Dec-2009","DLF LIMITED","705"
"EDUCOMP","04-Dec-2009","EDUCOMP SOLUTIONS LTD","145"
"ESSAROIL","04-Dec-2009","ESSAR OIL LTD","1880"
"FINANTECH","04-Dec-2009","FINANCIAL TECHNO (I) LTD","25"
"GMRINFRA","04-Dec-2009","GMR INFRASTRUCTURE LTD.","5062"
"GSPL","04-Dec-2009","GUJARAT STATE PETRO LTD","25"
"HAVELLS","04-Dec-2009","HAVELLS INDIA LIMITED","32"
"HCLTECH","04-Dec-2009","HCL TECHNOLOGIES LTD","24"
"HDFC","04-Dec-2009","HDFC LTD","25"
"HDFCBANK","04-Dec-2009","HDFC BANK LTD","2"
"HDIL","04-Dec-2009","HOUSING DEV &amp; INFRA LTD","482"
"HINDALCO","04-Dec-2009","HINDALCO  INDUSTRIES  LTD","11"
"HINDPETRO","04-Dec-2009","HINDUSTAN PETROLEUM CORP","50"
"HINDUNILVR","04-Dec-2009","HINDUSTAN UNILEVER LTD.","15"
"HINDZINC","04-Dec-2009","HINDUSTAN ZINC LIMITED","53"
"ICICIBANK","04-Dec-2009","ICICI BANK LTD.","50"
"IDBI","04-Dec-2009","IDBI Bank Limited","295"
"IDEA","04-Dec-2009","IDEA CELLULAR LIMITED","1021"
"IFCI","04-Dec-2009","IFCI LTD","1413"
"INDIACEM","04-Dec-2009","THE INDIA CEMENTS LIMITED","200"
"INDIAINFO","04-Dec-2009","INDIA INFOLINE LIMITED","444"
"INFOSYSTCH","04-Dec-2009","INFOSYS TECHNOLOGIES LTD","52"
"ISPATIND","04-Dec-2009","ISPAT INDUSTRIES LIMITED","302"
"ITC","04-Dec-2009","ITC LTD","50"
"JETAIRWAYS","04-Dec-2009","JET AIRWAYS (INDIA) LTD.","63"
"JINDALSAW","04-Dec-2009","JINDAL SAW LIMITED","100"
"JINDALSTEL","04-Dec-2009","JINDAL STEEL &amp; POWER LTD","495"
"JPASSOCIAT","04-Dec-2009","JAIPRAKASH ASSOCIATES LTD","480"
"JPHYDRO","04-Dec-2009","JAIPRAKASH HYDROPOW LTD.","231"
"KFA","04-Dec-2009","Kingfisher Airlines Limited","117"
"LT","04-Dec-2009","LARSEN &amp; TOUBRO LTD.","10"
"M&amp;M","04-Dec-2009","MAHINDRA &amp; MAHINDRA LTD","2"
"MCDOWELL-N","04-Dec-2009","UNITED SPIRITS LIMITED","105"
"MOSERBAER","04-Dec-2009","MOSER-BAER (I) LTD","100"
"NAGARCONST","04-Dec-2009","NAGARJUNA CONSTRN. CO. LT","100"
"CAIRN","07-Dec-2009","CAIRN INDIA LIMITED","100"
"CANBK","07-Dec-2009","CANARA BANK","1"
"CHAMBLFERT","07-Dec-2009","CHAMBAL FERTILIZERS LTD","100"
"CIPLA","07-Dec-2009","CIPLA LTD","218"
"CROMPGREAV","07-Dec-2009","CROMPTON GREAVES LTD","100"
"DENABANK","07-Dec-2009","DENA BANK","196"
"DLF","07-Dec-2009","DLF LIMITED","345"
"EDUCOMP","07-Dec-2009","EDUCOMP SOLUTIONS LTD","14"
"GNFC","07-Dec-2009","GUJARAT NARMADA FERT. CO","50"
"GTL","07-Dec-2009","GTL LTD","9"
"HCLTECH","07-Dec-2009","HCL TECHNOLOGIES LTD","225"
"HDFC","07-Dec-2009","HDFC LTD","10"
"HDIL","07-Dec-2009","HOUSING DEV &amp; INFRA LTD","61"
"HINDALCO","07-Dec-2009","HINDALCO  INDUSTRIES  LTD","350"
"HINDPETRO","07-Dec-2009","HINDUSTAN PETROLEUM CORP","20"
"HINDUNILVR","07-Dec-2009","HINDUSTAN UNILEVER LTD.","25"
"HOTELEELA","07-Dec-2009","HOTEL LEELA VENTURES LTD","100"
"ICICIBANK","07-Dec-2009","ICICI BANK LTD.","115"
"IDBI","07-Dec-2009","IDBI Bank Limited","300"
"IDEA","07-Dec-2009","IDEA CELLULAR LIMITED","308"
"IDFC","07-Dec-2009","INFRA. DEV. FIN. CO. LTD","3"
"IFCI","07-Dec-2009","IFCI LTD","110"
"INDHOTEL","07-Dec-2009","THE INDIAN HOTELS CO. LTD","11"
"INDIANB","07-Dec-2009","INDIAN BANK","114"
"ISPATIND","07-Dec-2009","ISPAT INDUSTRIES LIMITED","486"
"ITC","07-Dec-2009","ITC LTD","300"
"IVRCLINFRA","07-Dec-2009","IVRCL INFRAST &amp; PROJ LTD.","50"
"IVRPRIME","07-Dec-2009","IVR PRIME URBAN DEV. LTD.","15"
"JETAIRWAYS","07-Dec-2009","JET AIRWAYS (INDIA) LTD.","64"
"JINDALSTEL","07-Dec-2009","JINDAL STEEL &amp; POWER LTD","1"
"JSWSTEEL","07-Dec-2009","JSW STEEL LIMITED","55"
"KFA","07-Dec-2009","Kingfisher Airlines Limited","6556"
"LT","07-Dec-2009","LARSEN &amp; TOUBRO LTD.","14"
"MAHLIFE","07-Dec-2009","MAHINDRA LIFESPACE DEVLTD","200"
"MARUTI","07-Dec-2009","MARUTI SUZUKI INDIA LTD.","48"
"MOSERBAER","07-Dec-2009","MOSER-BAER (I) LTD","9"
"MPHASIS","07-Dec-2009","MPHASIS LIMITED","10"
"NAGARCONST","07-Dec-2009","NAGARJUNA CONSTRN. CO. LT","75"
"NAGARFERT","07-Dec-2009","NAGARJUNA FERT &amp; CHEM LTD","570"
"OMAXE","07-Dec-2009","OMAXE LIMITED","10"
"OPTOCIRCUI","07-Dec-2009","OPTO CIRCUITS (I) LTD.","100"
"ORCHIDCHEM","07-Dec-2009","ORCHID CHEMICALS LTD","84"
"PATNI","07-Dec-2009","PATNI COMPUTER SYST LTD","19"
"PFC","07-Dec-2009","POWER FIN CORP LTD.","68"
"PIRHEALTH","07-Dec-2009","PIRAMAL HEALTHCARE LTD","190"
"POLARIS","07-Dec-2009","POLARIS SOFTWARE LAB LTD","50"
"RAJESHEXPO","07-Dec-2009","RAJESH EXPORTS LTD","14"
"RANBAXY","07-Dec-2009","RANBAXY LABS LTD","108"
"RCOM","07-Dec-2009","RELIANCE COMMUNICATIONS L","20"
"RELCAPITAL","07-Dec-2009","RELIANCE CAPITAL LTD","18"
"RELMEDIA","07-Dec-2009","Reliance MediaWorks Limited","15"
"RENUKA","07-Dec-2009","SHREE RENUKA SUGARS LTD","100"
"RNRL","07-Dec-2009","REL. NAT. RESOURCES LTD.","247"
"ROLTA","07-Dec-2009","ROLTA INDIA LTD","200"
"RPOWER","07-Dec-2009","RELIANCE POWER LTD.","134"
"SATYAMCOMP","07-Dec-2009","SATYAM COMPUTER SERVICES","30"
"SBIN","07-Dec-2009","STATE BANK OF INDIA","2"
"SESAGOA","07-Dec-2009","SESA GOA LTD","40"
"STER","07-Dec-2009","STERLITE INDS (IND) LTD","100"
"SUZLON","07-Dec-2009","SUZLON ENERGY LIMITED","5959"
"TATAMOTORS","07-Dec-2009","TATA MOTORS LIMITED","47"
"TATASTEEL","07-Dec-2009","TATA STEEL LIMITED","5"
"TECHM","07-Dec-2009","TECH MAHINDRA LIMITED","54"
"UNITECH","07-Dec-2009","UNITECH LTD","1140"
"VOLTAS","07-Dec-2009","VOLTAS LTD","300"
"YESBANK","07-Dec-2009","YES BANK LIMITED","248"
"3IINFOTECH","07-Dec-2009","3I INFOTECH LTD.","40"
"AXISBANK","07-Dec-2009","AXIS BANK LIMITED","50"
"BALRAMCHIN","07-Dec-2009","BALRAMPUR CHINI MILLS LTD","5"
"BANKBARODA","07-Dec-2009","BANK OF BARODA","38"
"BATAINDIA","07-Dec-2009","BATA INDIA LTD","25"
"BHARTIARTL","07-Dec-2009","BHARTI AIRTEL LIMITED","878"
"BIOCON","07-Dec-2009","BIOCON LIMITED.","100"
"BPCL","07-Dec-2009","BHARAT PETROLEUM CORP  LT","8"
"CHAMBLFERT","08-Dec-2009","CHAMBAL FERTILIZERS LTD","1154"
"CIPLA","08-Dec-2009","CIPLA LTD","30"
"DENABANK","08-Dec-2009","DENA BANK","120"
"DISHTV","08-Dec-2009","DISH TV INDIA LTD.","50"
"DLF","08-Dec-2009","DLF LIMITED","1226"
