"Symbol","Date","Security Name","Quantity"
"GMRINFRA","20-Aug-2008","GMR INFRASTRUCTURE LTD.","135"
"GTL","20-Aug-2008","GTL LTD","31"
"GVKPIL","20-Aug-2008","GVK POW. &amp; INFRA LTD.","1000"
"HCC","20-Aug-2008","HINDUSTAN CONSTRUCTION CO","50"
"HDFC","20-Aug-2008","HDFC LTD","6"
"HDFCBANK","20-Aug-2008","HDFC BANK LTD","360"
"IBREALEST","20-Aug-2008","INDIABULLS REAL EST. LTD","20"
"ICICIBANK","20-Aug-2008","ICICI BANK LTD.","320"
"IDEA","20-Aug-2008","IDEA CELLULAR LIMITED","392"
"IFCI","20-Aug-2008","IFCI LTD","7069"
"INFOSYSTCH","20-Aug-2008","INFOSYS TECHNOLOGIES LTD","40"
"ISPATIND","20-Aug-2008","ISPAT INDUSTRIES LIMITED","6220"
"IVRCLINFRA","20-Aug-2008","IVRCL INFRAST &amp; PROJ LTD.","25"
"JETAIRWAYS","20-Aug-2008","JET AIRWAYS (INDIA) LTD.","7"
"JINDALSTEL","20-Aug-2008","JINDAL STEEL &amp; POWER LTD","4"
"JPASSOCIAT","20-Aug-2008","JAIPRAKASH ASSOCIATES LTD","120"
"JPHYDRO","20-Aug-2008","JAIPRAKASH HYDROPOW LTD.","200"
"LT","20-Aug-2008","LARSEN &amp; TOUBRO LTD.","11"
"MLL","20-Aug-2008","MERCATOR LINES LIMITED","77"
"MRPL","20-Aug-2008","MRPL","87"
"NAGARFERT","20-Aug-2008","NAGARJUNA FERT &amp; CHEM LTD","550"
"NEYVELILIG","20-Aug-2008","NEYVELI LIGNITE CORPORATI","336"
"NOIDATOLL","20-Aug-2008","NOIDA TOLL BRIDGE CO LTD","100"
"NTPC","20-Aug-2008","NTPC LTD","175"
"OMAXE","20-Aug-2008","OMAXE LIMITED","104"
"ONGC","20-Aug-2008","OIL AND NATURAL GAS CORP.","5"
"PETRONET","20-Aug-2008","PETRONET LNG LIMITED","160"
"PFC","20-Aug-2008","POWER FIN CORP LTD.","100"
"PUNJLLOYD","20-Aug-2008","PUNJ LLOYD LIMITED","245"
"RCOM","20-Aug-2008","RELIANCE COMMUNICATIONS L","180"
"RELCAPITAL","20-Aug-2008","RELIANCE CAPITAL LTD","98"
"RELIANCE","20-Aug-2008","RELIANCE INDUSTRIES LTD","1457"
"RELINFRA","20-Aug-2008","Reliance Infrastructure Limited","86"
"RENUKA","20-Aug-2008","SHREE RENUKA SUGARS LTD","19"
"RIIL","20-Aug-2008","RELIANCE INDUSTRIAL INFRA","1"
"RNRL","20-Aug-2008","REL. NAT. RESOURCES LTD.","855"
"ROLTA","20-Aug-2008","ROLTA INDIA LTD","87"
"RPL","20-Aug-2008","RELIANCE PETROLEUM LTD.","53"
"RPOWER","20-Aug-2008","RELIANCE POWER LTD.","125"
"SAIL","20-Aug-2008","STEEL AUTHORITY OF INDIA","926"
"SATYAMCOMP","20-Aug-2008","SATYAM COMPUTER SERVICES","320"
"SBIN","20-Aug-2008","STATE BANK OF INDIA","3"
"SESAGOA","20-Aug-2008","SESA GOA LTD","10"
"SUNPHARMA","20-Aug-2008","SUN PHARMACEUTICALS IND.","1"
"SUZLON","20-Aug-2008","SUZLON ENERGY LIMITED","375"
"TRIVENI","20-Aug-2008","TRIVENI ENGG. &amp; INDS. LTD","2"
"TTML","20-Aug-2008","TATA TELESERV(MAHARASTRA)","202"
"UCOBANK","20-Aug-2008","UCO BANK","300"
"WIPRO","20-Aug-2008","WIPRO LTD","117"
"WWIL","20-Aug-2008","WIRE &amp; WIRELESS (I) LTD.","1950"
"ABB","20-Aug-2008","ABB LTD.","206"
"ACC","20-Aug-2008","ACC LIMITED","25"
"ADLABSFILM","20-Aug-2008","ADLABS FILMS LTD","42"
"AIRDECCAN","20-Aug-2008","DECCAN AVIATION LIMITED","50"
"ABAN","21-Aug-2008","ABAN OFFSHORE LTD.","10"
"RIIL","21-Aug-2008","RELIANCE INDUSTRIAL INFRA","5"
"BAJAJHLDNG","21-Aug-2008","BAJAJ HOLDINGS &amp; INVS LTD","69"
"BANKBARODA","21-Aug-2008","BANK OF BARODA","128"
"BHARTIARTL","21-Aug-2008","BHARTI AIRTEL LIMITED","5"
"BHEL","21-Aug-2008","BHEL","1"
"CAIRN","21-Aug-2008","CAIRN INDIA LIMITED","80"
"CENTURYTEX","21-Aug-2008","CENTURY TEXTILES LTD","2"
"CHAMBLFERT","21-Aug-2008","CHAMBAL FERTILIZERS LTD","963"
"DLF","21-Aug-2008","DLF LIMITED","10"
"ESCORTS","21-Aug-2008","ESCORTS INDIA LTD","20"
"ESSAROIL","21-Aug-2008","ESSAR OIL LTD","5"
"GMRINFRA","21-Aug-2008","GMR INFRASTRUCTURE LTD.","325"
"GRASIM","21-Aug-2008","GRASIM INDUSTRIES LTD","25"
"HDFC","21-Aug-2008","HDFC LTD","4"
"HDFCBANK","21-Aug-2008","HDFC BANK LTD","12"
"HDIL","21-Aug-2008","HOUSING DEV &amp; INFRA LTD","100"
"ICICIBANK","21-Aug-2008","ICICI BANK LTD.","32"
"IDFC","21-Aug-2008","INFRA. DEV. FIN. CO. LTD","95"
"IFCI","21-Aug-2008","IFCI LTD","100"
"ISPATIND","21-Aug-2008","ISPAT INDUSTRIES LIMITED","144"
"LITL","21-Aug-2008","LANCO INFRATECH LTD.","15"
"MARUTI","21-Aug-2008","MARUTI SUZUKI INDIA LTD.","5"
"MIC","21-Aug-2008","MIC ELECTRONICS LIMITED","75"
"MOSERBAER","21-Aug-2008","MOSER-BAER (I) LTD","124"
"MRPL","21-Aug-2008","MRPL","605"
"NAGARFERT","21-Aug-2008","NAGARJUNA FERT &amp; CHEM LTD","51"
"NEYVELILIG","21-Aug-2008","NEYVELI LIGNITE CORPORATI","400"
"ORCHIDCHEM","21-Aug-2008","ORCHID CHEMICALS LTD","100"
"RANBAXY","21-Aug-2008","RANBAXY LABS LTD","193"
"RNRL","21-Aug-2008","REL. NAT. RESOURCES LTD.","209"
"RPL","21-Aug-2008","RELIANCE PETROLEUM LTD.","170"
"RPOWER","21-Aug-2008","RELIANCE POWER LTD.","620"
"SAIL","21-Aug-2008","STEEL AUTHORITY OF INDIA","209"
"SATYAMCOMP","21-Aug-2008","SATYAM COMPUTER SERVICES","100"
"SBIN","21-Aug-2008","STATE BANK OF INDIA","20"
"SCI","21-Aug-2008","SHIPPING CORP OF INDIA LT","3"
"SIEMENS","21-Aug-2008","SIEMENS LTD","100"
"TATAMOTORS","21-Aug-2008","TATA MOTORS LIMITED","3"
"TATAPOWER","21-Aug-2008","TATA POWER CO LTD","2"
"TCS","21-Aug-2008","TATA CONSULTANCY SERV LT","5"
"TTML","21-Aug-2008","TATA TELESERV(MAHARASTRA)","100"
"UCOBANK","21-Aug-2008","UCO BANK","300"
"YESBANK","21-Aug-2008","YES BANK LIMITED","46"
"RCOM","21-Aug-2008","RELIANCE COMMUNICATIONS L","10"
"RENUKA","21-Aug-2008","SHREE RENUKA SUGARS LTD","17"
"AMTEKAUTO","21-Aug-2008","AMTEK AUTO LTD.","100"
"KOTAKBANK","22-Aug-2008","KOTAK MAHINDRA BANK LTD","1420"
"KSOILS","22-Aug-2008","K S OILS LIMITED","42"
"MOSERBAER","22-Aug-2008","MOSER-BAER (I) LTD","151"
"MRPL","22-Aug-2008","MRPL","68"
"NAGARFERT","22-Aug-2008","NAGARJUNA FERT &amp; CHEM LTD","160"
"NETWORK18","22-Aug-2008","NETWORK 18 FINCAP LTD.","26"
"NEYVELILIG","22-Aug-2008","NEYVELI LIGNITE CORPORATI","85"
"NTPC","22-Aug-2008","NTPC LTD","75"
"ORCHIDCHEM","22-Aug-2008","ORCHID CHEMICALS LTD","25"
"PATELENG","22-Aug-2008","PATEL ENGINEERING LTD.","14"
"PUNJLLOYD","22-Aug-2008","PUNJ LLOYD LIMITED","30"
"RANBAXY","22-Aug-2008","RANBAXY LABS LTD","30"
"RCOM","22-Aug-2008","RELIANCE COMMUNICATIONS L","181"
"RELCAPITAL","22-Aug-2008","RELIANCE CAPITAL LTD","10"
"RELIANCE","22-Aug-2008","RELIANCE INDUSTRIES LTD","152"
"RELINFRA","22-Aug-2008","Reliance Infrastructure Limited","88"
"RENUKA","22-Aug-2008","SHREE RENUKA SUGARS LTD","198"
"RNRL","22-Aug-2008","REL. NAT. RESOURCES LTD.","256"
"ROLTA","22-Aug-2008","ROLTA INDIA LTD","10"
"RPL","22-Aug-2008","RELIANCE PETROLEUM LTD.","495"
"RPOWER","22-Aug-2008","RELIANCE POWER LTD.","5"
"SAIL","22-Aug-2008","STEEL AUTHORITY OF INDIA","1232"
"SATYAMCOMP","22-Aug-2008","SATYAM COMPUTER SERVICES","7"
"SBIN","22-Aug-2008","STATE BANK OF INDIA","1"
"SESAGOA","22-Aug-2008","SESA GOA LTD","5"
"STER","22-Aug-2008","STERLITE INDS (IND) LTD","75"
"STERLINBIO","22-Aug-2008","STERLING BIOTECH LTD","50"
"SUZLON","22-Aug-2008","SUZLON ENERGY LIMITED","400"
"TATAMOTORS","22-Aug-2008","TATA MOTORS LIMITED","215"
"TATAPOWER","22-Aug-2008","TATA POWER CO LTD","5"
"TATASTEEL","22-Aug-2008","TATA STEEL LIMITED","25"
"TCS","22-Aug-2008","TATA CONSULTANCY SERV LT","20"
"TVSMOTOR","22-Aug-2008","TVS MOTOR COMPANY  LTD","300"
"UNITECH","22-Aug-2008","UNITECH LTD","50"
"WIPRO","22-Aug-2008","WIPRO LTD","19"
"ABB","22-Aug-2008","ABB LTD.","11"
"ACC","22-Aug-2008","ACC LIMITED","25"
"ADLABSFILM","22-Aug-2008","ADLABS FILMS LTD","50"
"AXISBANK","22-Aug-2008","AXIS BANK LIMITED","263"
"BAJAJ-AUTO","22-Aug-2008","BAJAJ AUTO LIMITED","5"
"BAJAJHLDNG","22-Aug-2008","BAJAJ HOLDINGS &amp; INVS LTD","2"
"BALRAMCHIN","22-Aug-2008","BALRAMPUR CHINI MILLS LTD","220"
"BANKBARODA","22-Aug-2008","BANK OF BARODA","1"
"BANKINDIA","22-Aug-2008","BANK OF INDIA","692"
"BATAINDIA","22-Aug-2008","BATA INDIA LTD","95"
"BHARATFORG","22-Aug-2008","BHARAT FORGE LTD","1"
"BHARTIARTL","22-Aug-2008","BHARTI AIRTEL LIMITED","10"
"BHEL","22-Aug-2008","BHEL","75"
"BOMDYEING","22-Aug-2008","BOMBAY DYEING &amp; MFG. CO L","25"
"CHAMBLFERT","22-Aug-2008","CHAMBAL FERTILIZERS LTD","3836"
"CIPLA","22-Aug-2008","CIPLA LTD","60"
"DISHTV","22-Aug-2008","DISH TV INDIA LTD.","6"
"DLF","22-Aug-2008","DLF LIMITED","119"
"DRREDDY","22-Aug-2008","DR. REDDY'S LABORATORIES","10"
"ESSAROIL","22-Aug-2008","ESSAR OIL LTD","25"
"GMRINFRA","22-Aug-2008","GMR INFRASTRUCTURE LTD.","39"
"GTOFFSHORE","22-Aug-2008","GREAT OFFSHORE LTD","5"
"HDFC","22-Aug-2008","HDFC LTD","323"
"HDFCBANK","22-Aug-2008","HDFC BANK LTD","50"
"HDIL","22-Aug-2008","HOUSING DEV &amp; INFRA LTD","82"
"HINDALCO","22-Aug-2008","HINDALCO  INDUSTRIES  LTD","140"
"HINDUNILVR","22-Aug-2008","HINDUSTAN UNILEVER LTD.","5"
"ICICIBANK","22-Aug-2008","ICICI BANK LTD.","25"
"IDEA","22-Aug-2008","IDEA CELLULAR LIMITED","16"
"IFCI","22-Aug-2008","IFCI LTD","184"
"INFOSYSTCH","22-Aug-2008","INFOSYS TECHNOLOGIES LTD","49"
"ISPATIND","22-Aug-2008","ISPAT INDUSTRIES LIMITED","240"
"IVRCLINFRA","22-Aug-2008","IVRCL INFRAST &amp; PROJ LTD.","3"
"JPASSOCIAT","22-Aug-2008","JAIPRAKASH ASSOCIATES LTD","110"
"JPHYDRO","22-Aug-2008","JAIPRAKASH HYDROPOW LTD.","500"
"PARSVNATH","25-Aug-2008","PARSVNATH DEVELOPER LTD","100"
"ORCHIDCHEM","25-Aug-2008","ORCHID CHEMICALS LTD","5"
"PUNJLLOYD","25-Aug-2008","PUNJ LLOYD LIMITED","10"
"PURVA","25-Aug-2008","PURAVANKARA PROJ. LTD.","5"
"RANBAXY","25-Aug-2008","RANBAXY LABS LTD","60"
"RCOM","25-Aug-2008","RELIANCE COMMUNICATIONS L","175"
"RELCAPITAL","25-Aug-2008","RELIANCE CAPITAL LTD","61"
"RELIANCE","25-Aug-2008","RELIANCE INDUSTRIES LTD","1"
"RIIL","25-Aug-2008","RELIANCE INDUSTRIAL INFRA","10"
"RNRL","25-Aug-2008","REL. NAT. RESOURCES LTD.","240"
"ROLTA","25-Aug-2008","ROLTA INDIA LTD","50"
"RPL","25-Aug-2008","RELIANCE PETROLEUM LTD.","559"
"RPOWER","25-Aug-2008","RELIANCE POWER LTD.","132"
"SAIL","25-Aug-2008","STEEL AUTHORITY OF INDIA","4"
"SESAGOA","25-Aug-2008","SESA GOA LTD","200"
"SIEMENS","25-Aug-2008","SIEMENS LTD","100"
"STER","25-Aug-2008","STERLITE INDS (IND) LTD","9"
"STERLINBIO","25-Aug-2008","STERLING BIOTECH LTD","50"
"TATAMOTORS","25-Aug-2008","TATA MOTORS LIMITED","167"
"TATATEA","25-Aug-2008","TATA TEA LTD","36"
"TCS","25-Aug-2008","TATA CONSULTANCY SERV LT","10"
"UNITECH","25-Aug-2008","UNITECH LTD","6"
"YESBANK","25-Aug-2008","YES BANK LIMITED","300"
"ABAN","25-Aug-2008","ABAN OFFSHORE LTD.","10"
"ADLABSFILM","25-Aug-2008","ADLABS FILMS LTD","5"
"APTECHT","25-Aug-2008","APTECH LIMITED","10"
"BALRAMCHIN","25-Aug-2008","BALRAMPUR CHINI MILLS LTD","100"
"BANKBARODA","25-Aug-2008","BANK OF BARODA","84"
"BANKINDIA","25-Aug-2008","BANK OF INDIA","25"
"BATAINDIA","25-Aug-2008","BATA INDIA LTD","50"
"BHARTIARTL","25-Aug-2008","BHARTI AIRTEL LIMITED","10"
"BHEL","25-Aug-2008","BHEL","8"
"CAIRN","25-Aug-2008","CAIRN INDIA LIMITED","28"
"CENTURYTEX","25-Aug-2008","CENTURY TEXTILES LTD","10"
"CHAMBLFERT","25-Aug-2008","CHAMBAL FERTILIZERS LTD","10"
"CHENNPETRO","25-Aug-2008","CHENNAI PETROLEUM CORP LT","200"
"CROMPGREAV","25-Aug-2008","CROMPTON GREAVES LTD","10"
"DCB","25-Aug-2008","DEVELOP CREDIT BANK LTD","500"
"DISHTV","25-Aug-2008","DISH TV INDIA LTD.","106"
"GNFC","25-Aug-2008","GUJARAT NARMADA FERT. CO","15"
"GRASIM","25-Aug-2008","GRASIM INDUSTRIES LTD","5"
"GTLINFRA","25-Aug-2008","GTL INFRA.LTD","150"
"GTOFFSHORE","25-Aug-2008","GREAT OFFSHORE LTD","50"
"HCLTECH","25-Aug-2008","HCL TECHNOLOGIES LTD","20"
"HDFC","25-Aug-2008","HDFC LTD","5"
"HDIL","25-Aug-2008","HOUSING DEV &amp; INFRA LTD","55"
"HOTELEELA","25-Aug-2008","HOTEL LEELA VENTURES LTD","2"
"ICICIBANK","25-Aug-2008","ICICI BANK LTD.","189"
"IDBI","25-Aug-2008","IDBI Bank Limited","150"
"IFCI","25-Aug-2008","IFCI LTD","50"
"INDHOTEL","25-Aug-2008","THE INDIAN HOTELS CO. LTD","5"
"INFOSYSTCH","25-Aug-2008","INFOSYS TECHNOLOGIES LTD","4"
"JINDALSTEL","25-Aug-2008","JINDAL STEEL &amp; POWER LTD","20"
"KOTAKBANK","25-Aug-2008","KOTAK MAHINDRA BANK LTD","160"
"MCDOWELL-N","25-Aug-2008","UNITED SPIRITS LIMITED","1"
"NAGARFERT","25-Aug-2008","NAGARJUNA FERT &amp; CHEM LTD","25"
"NEYVELILIG","25-Aug-2008","NEYVELI LIGNITE CORPORATI","548"
"POWERGRID","25-Aug-2008","POWER GRID CORP. LTD.","50"
"KOTAKBANK","26-Aug-2008","KOTAK MAHINDRA BANK LTD","10"
"KSOILS","26-Aug-2008","K S OILS LIMITED","15"
"LITL","26-Aug-2008","LANCO INFRATECH LTD.","25"
"MLL","26-Aug-2008","MERCATOR LINES LIMITED","500"
"MRPL","26-Aug-2008","MRPL","10"
"NAGARFERT","26-Aug-2008","NAGARJUNA FERT &amp; CHEM LTD","351"
"NOIDATOLL","26-Aug-2008","NOIDA TOLL BRIDGE CO LTD","50"
"NTPC","26-Aug-2008","NTPC LTD","13"
"POLARIS","26-Aug-2008","POLARIS SOFTWARE LAB LTD","55"
"POWERGRID","26-Aug-2008","POWER GRID CORP. LTD.","97"
"PUNJLLOYD","26-Aug-2008","PUNJ LLOYD LIMITED","175"
"RANBAXY","26-Aug-2008","RANBAXY LABS LTD","62"
"RCOM","26-Aug-2008","RELIANCE COMMUNICATIONS L","124"
"RECLTD","26-Aug-2008","RURAL ELEC CORP. LTD.","265"
"RELCAPITAL","26-Aug-2008","RELIANCE CAPITAL LTD","200"
"RELIANCE","26-Aug-2008","RELIANCE INDUSTRIES LTD","149"
"RELINFRA","26-Aug-2008","Reliance Infrastructure Limited","44"
"RNRL","26-Aug-2008","REL. NAT. RESOURCES LTD.","2465"
"ROLTA","26-Aug-2008","ROLTA INDIA LTD","8"
"RPL","26-Aug-2008","RELIANCE PETROLEUM LTD.","2539"
"RPOWER","26-Aug-2008","RELIANCE POWER LTD.","78"
"SAIL","26-Aug-2008","STEEL AUTHORITY OF INDIA","60"
"SATYAMCOMP","26-Aug-2008","SATYAM COMPUTER SERVICES","2114"
"SBIN","26-Aug-2008","STATE BANK OF INDIA","63"
"SESAGOA","26-Aug-2008","SESA GOA LTD","200"
"SIEMENS","26-Aug-2008","SIEMENS LTD","4"
"STER","26-Aug-2008","STERLITE INDS (IND) LTD","100"
"SUNPHARMA","26-Aug-2008","SUN PHARMACEUTICALS IND.","50"
"SUZLON","26-Aug-2008","SUZLON ENERGY LIMITED","175"
"TATAMOTORS","26-Aug-2008","TATA MOTORS LIMITED","176"
"TTML","26-Aug-2008","TATA TELESERV(MAHARASTRA)","1505"
"TULIP","26-Aug-2008","Tulip Telecom Limited ","5"
"UNITECH","26-Aug-2008","UNITECH LTD","6151"
"VOLTAS","26-Aug-2008","VOLTAS LTD","489"
"WIPRO","26-Aug-2008","WIPRO LTD","150"
"ABAN","26-Aug-2008","ABAN OFFSHORE LTD.","5"
"ASHOKLEY","26-Aug-2008","ASHOK LEYLAND LTD","540"
"AXISBANK","26-Aug-2008","AXIS BANK LIMITED","20"
"BAJAJHLDNG","26-Aug-2008","BAJAJ HOLDINGS &amp; INVS LTD","12"
"BANKBARODA","26-Aug-2008","BANK OF BARODA","125"
"BHARTIARTL","26-Aug-2008","BHARTI AIRTEL LIMITED","2"
"BHEL","26-Aug-2008","BHEL","15"
"BOSCHLTD","26-Aug-2008","BOSCH LIMITED","1"
"CAIRN","26-Aug-2008","CAIRN INDIA LIMITED","25"
"CENTURYTEX","26-Aug-2008","CENTURY TEXTILES LTD","10"
"CHAMBLFERT","26-Aug-2008","CHAMBAL FERTILIZERS LTD","318"
"CIPLA","26-Aug-2008","CIPLA LTD","100"
"CROMPGREAV","26-Aug-2008","CROMPTON GREAVES LTD","120"
"DLF","26-Aug-2008","DLF LIMITED","237"
"ESCORTS","26-Aug-2008","ESCORTS INDIA LTD","360"
"FSL","26-Aug-2008","FIRSTSOURCE SOLU. LTD.","150"
"GESHIP","26-Aug-2008","THE GE SHPG.LTD","10"
"GMRINFRA","26-Aug-2008","GMR INFRASTRUCTURE LTD.","5477"
"GVKPIL","26-Aug-2008","GVK POW. &amp; INFRA LTD.","200"
"HCLTECH","26-Aug-2008","HCL TECHNOLOGIES LTD","40"
"HDFC","26-Aug-2008","HDFC LTD","23"
"HDFCBANK","26-Aug-2008","HDFC BANK LTD","137"
"HDIL","26-Aug-2008","HOUSING DEV &amp; INFRA LTD","50"
"HINDUNILVR","26-Aug-2008","HINDUSTAN UNILEVER LTD.","100"
"HOTELEELA","26-Aug-2008","HOTEL LEELA VENTURES LTD","599"
"ICICIBANK","26-Aug-2008","ICICI BANK LTD.","702"
"IDFC","26-Aug-2008","INFRA. DEV. FIN. CO. LTD","144"
"IFCI","26-Aug-2008","IFCI LTD","500"
"INDHOTEL","26-Aug-2008","THE INDIAN HOTELS CO. LTD","100"
"INDIANB","26-Aug-2008","INDIAN BANK","825"
"INFOSYSTCH","26-Aug-2008","INFOSYS TECHNOLOGIES LTD","3"
"ISPATIND","26-Aug-2008","ISPAT INDUSTRIES LIMITED","52"
"JINDALSTEL","26-Aug-2008","JINDAL STEEL &amp; POWER LTD","15"
"JPASSOCIAT","26-Aug-2008","JAIPRAKASH ASSOCIATES LTD","1000"
"JPHYDRO","26-Aug-2008","JAIPRAKASH HYDROPOW LTD.","200"
"HINDALCO","27-Aug-2008","HINDALCO  INDUSTRIES  LTD","225"
"HDIL","27-Aug-2008","HOUSING DEV &amp; INFRA LTD","10"
"IFCI","27-Aug-2008","IFCI LTD","345"
"INDUSINDBK","27-Aug-2008","INDUSIND BANK LIMITED","50"
"INFOSYSTCH","27-Aug-2008","INFOSYS TECHNOLOGIES LTD","2"
"ISPATIND","27-Aug-2008","ISPAT INDUSTRIES LIMITED","200"
"JPASSOCIAT","27-Aug-2008","JAIPRAKASH ASSOCIATES LTD","105"
"KOTAKBANK","27-Aug-2008","KOTAK MAHINDRA BANK LTD","60"
"MARUTI","27-Aug-2008","MARUTI SUZUKI INDIA LTD.","54"
"MCDOWELL-N","27-Aug-2008","UNITED SPIRITS LIMITED","1"
"NAGARFERT","27-Aug-2008","NAGARJUNA FERT &amp; CHEM LTD","1400"
"ONGC","27-Aug-2008","OIL AND NATURAL GAS CORP.","5"
"PNB","27-Aug-2008","PUNJAB NATIONAL BANK","30"
"PRAJIND","27-Aug-2008","PRAJ INDUSTRIES LTD","50"
"PUNJLLOYD","27-Aug-2008","PUNJ LLOYD LIMITED","1375"
"RAJESHEXPO","27-Aug-2008","RAJESH EXPORTS LTD","300"
"RANBAXY","27-Aug-2008","RANBAXY LABS LTD","10"
"RELCAPITAL","27-Aug-2008","RELIANCE CAPITAL LTD","39"
"RENUKA","27-Aug-2008","SHREE RENUKA SUGARS LTD","200"
"RNRL","27-Aug-2008","REL. NAT. RESOURCES LTD.","760"
"RPL","27-Aug-2008","RELIANCE PETROLEUM LTD.","102"
"SAIL","27-Aug-2008","STEEL AUTHORITY OF INDIA","869"
"SATYAMCOMP","27-Aug-2008","SATYAM COMPUTER SERVICES","153"
"SIEMENS","27-Aug-2008","SIEMENS LTD","1"
"STER","27-Aug-2008","STERLITE INDS (IND) LTD","49"
"SUNTV","27-Aug-2008","SUN TV NETWORK LIMITED","5"
"TATAMOTORS","27-Aug-2008","TATA MOTORS LIMITED","2"
"TATASTEEL","27-Aug-2008","TATA STEEL LIMITED","13"
"TCS","27-Aug-2008","TATA CONSULTANCY SERV LT","1"
"THERMAX","27-Aug-2008","THERMAX LTD","30"
"UNIONBANK","27-Aug-2008","UNION BANK OF INDIA","100"
"UNITECH","27-Aug-2008","UNITECH LTD","100"
"WELGUJ","27-Aug-2008","WELSPUN GUJ ST. RO. LTD.","3"
"WIPRO","27-Aug-2008","WIPRO LTD","10"
"WWIL","27-Aug-2008","WIRE &amp; WIRELESS (I) LTD.","50"
"ALOKTEXT","27-Aug-2008","ALOK INDUSTRIES LTD","276"
"AXISBANK","27-Aug-2008","AXIS BANK LIMITED","5"
"BAJAJHLDNG","27-Aug-2008","BAJAJ HOLDINGS &amp; INVS LTD","19"
"BALRAMCHIN","27-Aug-2008","BALRAMPUR CHINI MILLS LTD","1"
"BHARATFORG","27-Aug-2008","BHARAT FORGE LTD","1"
"CIPLA","27-Aug-2008","CIPLA LTD","292"
"CROMPGREAV","27-Aug-2008","CROMPTON GREAVES LTD","10"
"DRREDDY","27-Aug-2008","DR. REDDY'S LABORATORIES","8"
"EDUCOMP","27-Aug-2008","EDUCOMP SOLUTIONS LTD","29"
"ESSAROIL","27-Aug-2008","ESSAR OIL LTD","100"
"GESHIP","27-Aug-2008","THE GE SHPG.LTD","5"
"GMRINFRA","27-Aug-2008","GMR INFRASTRUCTURE LTD.","401"
"GRASIM","27-Aug-2008","GRASIM INDUSTRIES LTD","1"
"GTLINFRA","27-Aug-2008","GTL INFRA.LTD","17"
"GTOFFSHORE","27-Aug-2008","GREAT OFFSHORE LTD","5"
"GUJALKALI","27-Aug-2008","GUJARAT ALKALIES &amp; CHEM","5"
"HDFCBANK","27-Aug-2008","HDFC BANK LTD","57"
"IDEA","27-Aug-2008","IDEA CELLULAR LIMITED","10"
"3IINFOTECH","28-Aug-2008","3I INFOTECH LTD.","25"
"STER","28-Aug-2008","STERLITE INDS (IND) LTD","9"
"CAIRN","28-Aug-2008","CAIRN INDIA LIMITED","40"
"HDFC","28-Aug-2008","HDFC LTD","3"
"IDFC","28-Aug-2008","INFRA. DEV. FIN. CO. LTD","61"
"IFCI","28-Aug-2008","IFCI LTD","200"
"JPASSOCIAT","28-Aug-2008","JAIPRAKASH ASSOCIATES LTD","50"
"MLL","28-Aug-2008","MERCATOR LINES LIMITED","500"
"MRPL","28-Aug-2008","MRPL","50"
"POWERGRID","28-Aug-2008","POWER GRID CORP. LTD.","5"
"RAJESHEXPO","28-Aug-2008","RAJESH EXPORTS LTD","100"
"RELCAPITAL","28-Aug-2008","RELIANCE CAPITAL LTD","2"
"RNRL","28-Aug-2008","REL. NAT. RESOURCES LTD.","80"
"RPL","28-Aug-2008","RELIANCE PETROLEUM LTD.","9"
"SATYAMCOMP","28-Aug-2008","SATYAM COMPUTER SERVICES","25"
"SRF","28-Aug-2008","SRF LTD","500"
"BHARTIARTL","28-Aug-2008","BHARTI AIRTEL LIMITED","20"
"ADLABSFILM","29-Aug-2008","ADLABS FILMS LTD","175"
"ARVIND","29-Aug-2008","ARVIND LIMITED","100"
"ASHOKLEY","29-Aug-2008","ASHOK LEYLAND LTD","100"
"AXISBANK","29-Aug-2008","AXIS BANK LIMITED","457"
"BAJAJHIND","29-Aug-2008","BAJAJ HINDUSTAN LTD","185"
"BAJAJHLDNG","29-Aug-2008","BAJAJ HOLDINGS &amp; INVS LTD","7"
"BALRAMCHIN","29-Aug-2008","BALRAMPUR CHINI MILLS LTD","840"
"BANKBARODA","29-Aug-2008","BANK OF BARODA","398"
"BANKINDIA","29-Aug-2008","BANK OF INDIA","240"
"BHARTIARTL","29-Aug-2008","BHARTI AIRTEL LIMITED","273"
"BHEL","29-Aug-2008","BHEL","155"
"BOMDYEING","29-Aug-2008","BOMBAY DYEING &amp; MFG. CO L","10"
"BONGAIREFN","29-Aug-2008","BONGAIGAON REFINERY LTD","100"
"CAIRN","29-Aug-2008","CAIRN INDIA LIMITED","61"
"CANBK","29-Aug-2008","CANARA BANK","646"
"CENTURYTEX","29-Aug-2008","CENTURY TEXTILES LTD","30"
"CHAMBLFERT","29-Aug-2008","CHAMBAL FERTILIZERS LTD","500"
"CROMPGREAV","29-Aug-2008","CROMPTON GREAVES LTD","10"
"DENABANK","29-Aug-2008","DENA BANK","40"
"DLF","29-Aug-2008","DLF LIMITED","411"
"DRREDDY","29-Aug-2008","DR. REDDY'S LABORATORIES","4"
"EDUCOMP","29-Aug-2008","EDUCOMP SOLUTIONS LTD","297"
"ESSAROIL","29-Aug-2008","ESSAR OIL LTD","144"
"GAIL","29-Aug-2008","GAIL (INDIA) LTD","25"
"GITANJALI","29-Aug-2008","GITANJALI GEMS LIMITED","100"
"GMRINFRA","29-Aug-2008","GMR INFRASTRUCTURE LTD.","120"
"GTLINFRA","29-Aug-2008","GTL INFRA.LTD","100"
